법인등록번호,회사명,종목코드,KSIC,A대분류,A세분류,B1주업종,B1_2단,B1_3단,밸류체인,가치사슬단계,묶음노드,모수계층,매출액,매출기준,종업원수,상장,출처,기업집단명들
1101112276809,(주)세아홀딩스,058650,C241,제조,소재제조,금속,,,,2,Y,T2,"50,654",2025 개별(공정위),63,Y,공정위+DART(지주보정),세아
1341110000632,(주)세우,,C1083,제조,완제품제조,식품·음료,,,농식품,4,,T2,"138,646",2025 개별(공정위),172,,공정위,농심
2046110017830,(주)세일환경,,E3822,,,,,,신재생에너지,,,모수밖,0,2025 개별(공정위),0,,공정위,한국앤컴퍼니그룹(舊 한국타이어)
1647110093811,(주)세종전선,,C2830,제조,소재제조,금속,비철금속,전선·케이블,,2,,T2,"66,368",2025 개별(공정위),51,,공정위,엘에스
1647110081767,(주)세종텍,,C2229,제조,소재제조,화학·소재,플라스틱제품,,,2,,T2,952,2025 개별(공정위),1,,공정위,효성
1701110440644,(주)세중이엔씨,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"21,783",2025 개별(공정위),5,,공정위,중흥건설
1344110095710,(주)세티,,G4653,유통,도매·상사,기계·운송기기,,,,,,T2,"6,610",2025 개별(공정위),17,,공정위,하림
1101118350706,(주)센트럴파트너스,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,소노인터내셔널
1355110300843,(주)셀텍,,G4610,유통,도매·상사,다품목·범용,,,,,,T2,851,2025 개별(공정위),6,,공정위,에코프로
1350110034038,(주)셀트리온,068270,C2110,제조,소재제조,의약·바이오,,,바이오·제약,2,,T2,"2,928,638",2025 개별(공정위),"3,104",Y,공정위,셀트리온
1201111430876,(주)셀트리온바이오솔루션스,,C2110,,,,,,바이오·제약,,,모수밖,0,2025 개별(공정위),1,,공정위,셀트리온
1101111995723,(주)셀트리온스킨큐어,,G4644,유통,도매·상사,의약·바이오,,,,,,T2,"40,796",2025 개별(공정위),118,,공정위,셀트리온
1101114767757,(주)셀트리온엔터테인먼트,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"38,991",2025 개별(공정위),12,,공정위,셀트리온
1101112112764,(주)셀트리온제약,068760,C2121,제조,소재제조,의약·바이오,,,바이오·제약,2,,T2,"536,400",2025 개별(공정위),"1,034",Y,공정위,셀트리온
1201110551178,(주)셀트리온홀딩스,,N75999,서비스,인적서비스,사업지원서비스,,,,,Y,T2,"44,070",2025 개별(공정위),10,,공정위+DART(지주보정),셀트리온
1801110068668,(주)소노스퀘어,007720,G4680,유통,도매·상사,다품목·범용,,,,,,T2,"162,871",2025 개별(공정위),161,Y,공정위,소노인터내셔널
1101114488816,(주)소노스테이션,,S9692,서비스,인적서비스,사업지원서비스,,,,,,T2,"132,121",2025 개별(공정위),135,,공정위,소노인터내셔널
1452110008433,(주)소노인터내셔널,,I5510,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"968,827",2025 개별(공정위),"4,003",,공정위,소노인터내셔널
1101115743392,(주)소노파트너스,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"17,089",2025 개별(공정위),35,,공정위,소노인터내셔널
1101112348426,(주)소프트원,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"32,487",2025 개별(공정위),170,,공정위,엘아이지
1501110275938,(주)솔머티리얼즈,,C2012,제조,소재제조,화학·소재,무기화학,,,2,,T2,"21,982",2025 개별(공정위),61,,공정위,한솔
1543110036704,(주)송림에프에스,,C1083,제조,완제품제조,식품·음료,,,농식품,4,,T2,"14,665",2025 개별(공정위),33,,공정위,씨제이
1615110048491,(주)송정,,G4675,유통,도매·상사,다품목·범용,,,,,,T2,"8,149",2025 개별(공정위),19,,공정위,하이트진로
1101115586693,(주)쇼노트,,R9019,서비스,인적서비스,음악·공연·엔터,,,,,,T2,"56,251",2025 개별(공정위),40,,공정위,카카오
1101111712309,(주)쇼박스,086980,J5913,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"62,496",2025 개별(공정위),66,Y,공정위,오리온
1345110563749,(주)수서역환승센터복합개발,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,59,2025 개별(공정위),9,,공정위,한화
1311110586362,(주)수퍼톤,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"2,328",2025 개별(공정위),58,,공정위,하이브
1101114584549,(주)숲엔터테인먼트,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"39,810",2025 개별(공정위),33,,공정위,카카오
1101113402114,(주)슈퍼레이스,,R9119,서비스,인적서비스,레저·숙박·스포츠,,,,,,T2,"11,682",2025 개별(공정위),29,,공정위,씨제이
1101115486249,(주)슈퍼어썸,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"1,275",2025 개별(공정위),37,,공정위,네이버
1311110543669,(주)슈퍼코믹스스튜디오,,J5819,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"4,129",2025 개별(공정위),32,,공정위,카카오
1101110941081,(주)스마일페이먼츠,,K6619,서비스,금융,결제·핀테크,,,금융,,,T2,"27,214",2025 개별(공정위),27,,공정위,신세계
1101111536189,(주)스마트로,,K6619,서비스,금융,결제·핀테크,,,금융,,,T2,"215,771",2025 개별(공정위),177,,공정위,케이티
1101110928829,(주)스마트투데이,,J5812,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,335,2025 개별(공정위),13,,공정위,태광
1101118995990,(주)스웨이드,,C1411,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"8,594",2025 개별(공정위),19,,공정위,대명화학
1101113853226,(주)스타쉽엔터테인먼트,,J5920,서비스,콘텐츠·SW,음악·공연·엔터,,,콘텐츠·미디어,,,T2,"173,171",2025 개별(공정위),237,,공정위,카카오
1101113717828,(주)스타트럭코리아,,G4511,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"187,025",2025 개별(공정위),81,,공정위,효성
2850110340913,(주)스타필드고양,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"120,225",2025 개별(공정위),3,,공정위,신세계
2001110718862,(주)스타필드광주,,L6811,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신세계
1101116866953,(주)스타필드수원,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"107,763",2025 개별(공정위),15,,공정위,신세계|케이티앤지
1346110091475,(주)스타필드안성,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"77,434",2025 개별(공정위),12,,공정위,신세계
1942110306804,(주)스타필드창원,,L6811,,,,,,,,,모수밖,0,2025 개별(공정위),2,,공정위,신세계
1101115027671,(주)스타필드청라,,L6811,,,,,,,,,모수밖,0,2025 개별(공정위),2,,공정위,신세계
1357110074452,(주)스타필드하남,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"139,407",2025 개별(공정위),15,,공정위,신세계
1101117397981,(주)스토리위즈,,J5811,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"6,656",2025 개별(공정위),25,,공정위,케이티
1101116112421,(주)스튜디오329,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"9,733",2025 개별(공정위),6,,공정위,신세계
1101110955287,(주)스튜디오라이프,,J6022,,,,,,콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),0,,공정위,태영
1101118343173,(주)스튜디오리얼라이브,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"14,023",2025 개별(공정위),41,,공정위,카카오
1101110935768,(주)스튜디오브레이브,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"2,138",2025 개별(공정위),5,,공정위,태광
1101117359874,(주)스튜디오아이,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"1,574",2025 개별(공정위),11,,공정위,원익
1101118713839,(주)스튜디오어빗,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"1,778",2025 개별(공정위),4,,공정위,현대자동차
1101117780433,(주)스튜디오원픽,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"2,083",2025 개별(공정위),13,,공정위,카카오
1101116595817,(주)스튜디오일육일,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"10,072",2025 개별(공정위),60,,공정위,태영
2850110380810,(주)스튜디오제이에이치에스,,J5811,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"23,836",2025 개별(공정위),33,,공정위,네이버
1101118191225,(주)스튜디오좋,,M7131,서비스,인적서비스,미디어·광고·영상,,,,,,T2,"11,025",2025 개별(공정위),49,,공정위,카카오
1101114201060,(주)스튜디오클론,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"4,471",2025 개별(공정위),32,,공정위,카카오
1101116425262,(주)스튜디오테이크원,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"2,092",2025 개별(공정위),11,,공정위,씨제이
1101118296562,(주)스튜디오툰,,J5811,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,390,2025 개별(공정위),17,,공정위,네이버
1101110939691,(주)스튜디오푸르지오,,J5911,,,,,,콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),0,,공정위,중흥건설
1101117130919,(주)스튜디오프리즘,,J6022,서비스,시설·자산운영,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"157,675",2025 개별(공정위),129,,공정위,태영
1101117950466,(주)스튜디오플로우,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"14,952",2025 개별(공정위),13,,공정위,카카오
1101113688011,(주)스포츠모터사이클코리아,,G4530,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"5,186",2025 개별(공정위),14,,공정위,엘에스
1101117355369,(주)슬로우포레스트,,I5622,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,사조
1101110110653,(주)승산,,I5590,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"35,458",2025 개별(공정위),156,,공정위,지에스
1101117538460,(주)시그나이트,,K64209,서비스,금융,자산운용업,,,금융,,Y,T2,"4,111",2025 개별(공정위),14,,공정위+DART(지주보정),신세계
1101118652946,(주)시엘에스,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"1,031",2025 개별(공정위),3,,공정위,태영
1101111912503,(주)시큐아이,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"158,687",2025 개별(공정위),526,,공정위,삼성
2001110105689,(주)신도,,G4521,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,41,2025 개별(공정위),0,,공정위,라인
1101110160533,(주)신동진,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"21,194",2025 개별(공정위),5,,공정위,효성
1101110028848,(주)신세계,004170,G4711,유통,소매,다품목·범용,,,최종소비재,,,T2,"2,002,553",2025 개별(공정위),"2,856",Y,공정위,신세계
1101110873102,(주)신세계까사,,G4752,유통,소매,생활용품·가구,,,최종소비재,,,T2,"247,032",2025 개별(공정위),314,,공정위,신세계
1701110459570,(주)신세계동대구복합환승센터,,G4711,유통,소매,다품목·범용,,,최종소비재,,,T2,"295,363",2025 개별(공정위),253,,공정위,신세계
1101117257474,(주)신세계동서울피에프브이,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"10,486",2025 개별(공정위),0,,공정위,신세계
1101115698315,(주)신세계디에프,,G4713,유통,소매,다품목·범용,면세점,,최종소비재,,,T2,"2,304,330",2025 개별(공정위),355,,공정위,신세계
1701110510661,(주)신세계라이브쇼핑,,G4791,유통,소매,다품목·범용,이커머스,,최종소비재,,,T2,"336,455",2025 개별(공정위),292,,공정위,신세계
1101113239228,(주)신세계사이먼,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"235,453",2025 개별(공정위),144,,공정위,신세계
1101110087612,(주)신세계센트럴,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"340,886",2025 개별(공정위),463,,공정위,신세계
1101111408867,(주)신세계아이앤씨,035510,J6202,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T2,"667,979",2025 개별(공정위),"1,296",Y,공정위,신세계
1201110217366,(주)신세계야구단,,R9119,서비스,인적서비스,레저·숙박·스포츠,,,,,,T2,"72,202",2025 개별(공정위),66,,공정위,신세계
1101114015338,(주)신세계엘앤비,,G4633,유통,도매·상사,주류·담배,,,,,,T2,"171,323",2025 개별(공정위),682,,공정위,신세계
1101110282402,(주)신세계인터내셔날,031430,G4741,유통,소매,의류·패션,,,최종소비재,,,T2,"867,337",2025 개별(공정위),938,Y,공정위,신세계
1101118093421,(주)신세계청담피에프브이,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신세계
1101110219497,(주)신세계톰보이,012580,G4741,유통,소매,의류·패션,,,최종소비재,,,T2,"189,928",2025 개별(공정위),132,Y,공정위,신세계
1101110305288,(주)신세계푸드,031440,G4610,유통,도매·상사,다품목·범용,,,,,,T2,"1,215,811",2025 개별(공정위),"2,209",Y,공정위,신세계
1101115284198,(주)신세계프라퍼티,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"361,064",2025 개별(공정위),369,,공정위,신세계
1101110948323,(주)신세계프라퍼티부동산중개,,L6822,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신세계
1101118830758,(주)신세계프라퍼티투자운용,,L6821,서비스,인적서비스,부동산·임대,,,,,,T2,601,2025 개별(공정위),13,,공정위,신세계
1348110581216,(주)신세계화성,,G4711,,,,,,최종소비재,,,모수밖,0,2025 개별(공정위),0,,공정위,신세계
1348110269937,(주)신승에너지,,D3530,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"10,993",2025 개별(공정위),20,,공정위,삼천리
2057110014156,(주)신안그린에너지,,D3511,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"15,243",2025 개별(공정위),9,,공정위,포스코
2011110052938,(주)신안증도태양광,,D3511,,,,,,신재생에너지,,,모수밖,0,2025 개별(공정위),0,,공정위,에스케이
1101110618178,(주)신영,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"216,260",2025 개별(공정위),88,,공정위,신영
1501110093512,(주)신영대농개발,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"214,286",2025 개별(공정위),10,,공정위,신영
1501110241020,(주)신영루원시티개발,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,86,2025 개별(공정위),0,,공정위,신영
1501110251805,(주)신영브라이튼여의도,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"431,994",2025 개별(공정위),0,,공정위,신영
1101110101909,(주)신영씨앤디,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"150,478",2025 개별(공정위),117,,공정위,신영
1101116914728,(주)신영에셋,,L6821,서비스,인적서비스,부동산·임대,,,,,,T2,"2,086",2025 개별(공정위),15,,공정위,신영
1101110951889,(주)신영지웰하나제1호위탁관리부동산투자회사,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신영
1501110272570,(주)신영테크노6피에프브이,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신영
1501110247672,(주)신영피에프브이제1호,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"10,921",2025 개별(공정위),0,,공정위,신영
1501110277596,(주)신영피에프브이제3호,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"3,997",2025 개별(공정위),0,,공정위,신영
1501110278974,(주)신영한남동개발피에프브이,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"5,490",2025 개별(공정위),0,,공정위,신영
1101114568478,(주)신영홈스더블유,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"6,088",2025 개별(공정위),0,,공정위,신영
1101115661693,(주)신영홈스부동산중개법인,,L6821,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신영
1501110335568,(주)신영화양지구개발피에프브이,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"196,981",2025 개별(공정위),0,,공정위,신영
