단위,모법인,이름,A세분류,B1주업종,B1_2단,매출,판정근거
법인,,(주)에듀패스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)아이디에이치,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,거북선7호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,(주)서울상호저축은행,금융,은행업,,,KSIC
법인,,(주)와이즈파워,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)코크렙제15호기업구조조정부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)티브로드 한빛방송,시설·자산운영,미디어·광고·영상,,,KSIC
법인,,거북선3호 선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,(주)동성하이켐,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)클루넷,인적서비스,소프트웨어·IT,,,KSIC
법인,,코리아퍼시픽07호 선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,(주)씨유전자,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,삼목강업(주),부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)에스비엠,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)솔빛미디어,인적서비스,교육,,,KSIC
법인,,(주)에프지엔개발전문자기관리부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)판타지오,인적서비스,전문서비스,,,KSIC
법인,,현대하이스코(주),소재제조,금속,강관·형강·선재,,KSIC
법인,,(주)코아에스앤아이,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,주식회사 자원메디칼,완제품제조,의료·보건,,,KSIC
법인,,(주)삼우이엠씨,부품제조,금속,,,KSIC
법인,,어울림정보기술(주),콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,(주)티브로드도봉강북방송,시설·자산운영,미디어·광고·영상,,,KSIC
법인,,(주)티이씨앤코,소재제조,금속,전선·케이블,,KSIC
법인,,(주)화인자산관리,금융,결제·핀테크,,,KSIC
법인,,(주)로케트전기,부품제조,전자·정밀,전지·전원부품,,KSIC
법인,,(주)신일건업,시공·건설,건설·시공,,,KSIC
법인,,제일모직(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)퓨얼셀파워,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)지티앤티,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)모아에스앤에스,인적서비스,사업지원서비스,,,KSIC
법인,,어울림엘시스(주),콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,(주)이코리아자기관리부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)에이치앤아이,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)디에스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)유니드코리아,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)아이레보,부품제조,금속,,,KSIC
법인,,(주)포스코티엠씨,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,거북선2호 선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,아시아퍼시픽5호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,아시아퍼시픽7호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,아시아퍼시픽6호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,에스케이제1호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,대우기업인수목적3호(주),금융,결제·핀테크,,,KSIC
법인,,엔에이치에스엘기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,케이티비기업인수목적1호(주),금융,증권·투자매매업,,,KSIC
법인,,미래에셋제3호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)넥솔론,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,(주)디피앤케이,완제품제조,의류·패션,,,KSIC
법인,,(주)비앤에스미디어,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)세화피앤씨,완제품제조,화장품·뷰티,,,KSIC
법인,,에스지에이시스템즈(주),콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,아스팩오일(주),소재제조,에너지·자원·환경,,,KSIC
법인,,하이골드오션2호 선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,골든브릿지제2호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,(주)대성합동지주,인적서비스,전문서비스,,,KSIC
법인,,아시아퍼시픽15호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,하나머스트3호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)신성에프에이,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)신성이엔지,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)한진피앤씨,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)나이코,소재제조,화학·소재,제지·포장,,KSIC
법인,,대우기업인수목적2호(주),금융,결제·핀테크,,,KSIC
법인,,(주)에스에스컴텍,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,동북아10호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,골든브릿지제3호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)제이앤유글로벌,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,케이비제8호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,패션플랫폼(주),완제품제조,의류·패션,,,KSIC
법인,,키움제3호기업인수목적주식회사,금융,증권·투자매매업,,,KSIC
법인,,유진기업인수목적3호(주),금융,증권·투자매매업,,,KSIC
법인,,한화에이스기업인수목적2호(주),금융,증권·투자매매업,,,KSIC
법인,,엔에이치기업인수목적7호 주식회사,금융,증권·투자매매업,,,KSIC
법인,,교보5호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,케이비드림투게더제3호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,유안타제2호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,에스엠로보틱스(주),완제품제조,생활용품·가구,,,KSIC
법인,,(주)시냅스엠,플랫폼·중개,소프트웨어·IT,,,KSIC
법인,,동부제4호기업인수목적주식회사,금융,증권·투자매매업,,,KSIC
법인,,(주)태경피엔에스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)카카오엠,완제품제조,화학·소재,제지·포장,,KSIC
법인,,(주)썬코어,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,케이엠제약(주),완제품제조,화장품·뷰티,,,KSIC
법인,,키움 제4호 기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,도레이케미칼(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,디와이엘엔제이(주),소재제조,금속,전선·케이블,,KSIC
법인,,(주)엔에스브이,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)심팩메탈,소재제조,금속,철강,,KSIC
법인,,씨제이이앤엠(주),시설·자산운영,미디어·광고·영상,,,KSIC
법인,,대덕GDS(주),부품제조,전자·정밀,기판·PCB,,KSIC
법인,,(주)위너지스,도매·상사,다품목·범용,,,KSIC
법인,,(주)스틸플라워,소재제조,금속,강관·형강·선재,,KSIC
법인,,(주)트레이스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,케이비제9호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,하이에이아이1호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,넥스콘테크놀러지(주),부품제조,전자·정밀,전지·전원부품,,KSIC
법인,,덴소코리아주식회사,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)프렉코,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)원익테라세미콘,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,나무기술 주식회사,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,한국제4호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,(주)씨그널엔터테인먼트그룹,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)극동자동화,시공·건설,건설·시공,,,KSIC
법인,,세원화성(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)세왕,시공·건설,건설·시공,,,KSIC
법인,,(주)에스와이제이,완제품제조,의류·패션,,,KSIC
법인,,(주)피엠디아카데미,인적서비스,교육,,,KSIC
법인,,주식회사 본느,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,트러스와이제7호위탁관리부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)중앙바이오텍,소재제조,의약·바이오,,,KSIC
법인,,(주)보진재,완제품제조,화학·소재,제지·포장,,KSIC
법인,,(주)제이에스피브이,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)자비스,완제품제조,의료·보건,,,KSIC
법인,,미래에셋대우기업인수목적1호(주),금융,증권·투자매매업,,,KSIC
법인,,세종머티리얼즈(주),소재제조,금속,,,KSIC
법인,,신한제3호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,줌인터넷(주),플랫폼·중개,소프트웨어·IT,,,KSIC
법인,,(주)한국비엔씨,완제품제조,의료·보건,,,KSIC
법인,,(주)인프라웨어테크놀러지,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,한화에이스기업인수목적3호(주),금융,증권·투자매매업,,,KSIC
법인,,(주)씨앤케이인터내셔널,자원채취,에너지·자원·환경,,,KSIC
법인,,주식회사 아이엘사이언스,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)포인트엔지니어링,부품제조,금속,,,KSIC
법인,,(주)한컴지엠디,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,아이이(주),도매·상사,다품목·범용,,,KSIC
법인,,한화수성기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,현대정보기술(주),인적서비스,소프트웨어·IT,,,KSIC
법인,,에스케이제3호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,(주)영현무역,도매·상사,다품목·범용,,,KSIC
법인,,대신밸런스제4호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)썬테크놀로지스,소재제조,금속,,,KSIC
법인,,동양텔레콤(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)유쎌,완제품제조,화장품·뷰티,,,KSIC
법인,,소프트캠프(주),콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,(주)알로이스,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)에임하이글로벌,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,한국제5호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)해피드림,운송·보관,육상운송,,,KSIC
법인,,동북아13호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,디케이씨(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)다린,완제품제조,화학·소재,제지·포장,,KSIC
법인,,하이골드오션8호국제선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,(주)보루네오가구,완제품제조,생활용품·가구,,,KSIC
법인,,(주)케미메디,인적서비스,전문서비스,,,KSIC
법인,,(주)씨티네트웍스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)이푸른,도매·상사,다품목·범용,,,KSIC
법인,,(주)미성포리테크,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)파인넥스,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,고려개발(주),시공·건설,건설·시공,,,KSIC
법인,,아이비케이에스제7호기업인수목적주식회사,금융,결제·핀테크,,,KSIC
법인,,엠에프엠코리아(주),완제품제조,의류·패션,,,KSIC
법인,,(주)티에스트릴리온,완제품제조,화장품·뷰티,,,KSIC
법인,,(주)드림티엔터테인먼트,인적서비스,전문서비스,,,KSIC
법인,,동북아12호선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,맥쿼리한국인프라투융자회사,금융,자산운용업,,,KSIC
법인,,(주)인터파크,소매,다품목·범용,,,KSIC
법인,,신한제4호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,코리아오토글라스(주),소재제조,화학·소재,건축소재,,KSIC
법인,,(주)카이노스메드,인적서비스,의약·바이오,,,KSIC
법인,,하나유비에스암바토비니켈해외자원개발2호,금융,자산운용업,,,KSIC
법인,,하나유비에스암바토비니켈해외자원개발1호,금융,자산운용업,,,KSIC
법인,,한국제7호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,(주)에스마크,소재제조,의류·패션,,,KSIC
법인,,(주)글로앤웰,도매·상사,다품목·범용,,,KSIC
법인,,한화에이스기업인수목적4호(주),금융,증권·투자매매업,,,KSIC
법인,,한국제6호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,(주)신텍,부품제조,금속,,,KSIC
법인,,(주)리드,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)위노바,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)이매진아시아,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,주식회사 한국아트라스비엑스,부품제조,전자·정밀,전지·전원부품,,KSIC
법인,,(주)동성화학,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,주식회사 구스앤홈,소재제조,의류·패션,,,KSIC
법인,,엔에이치기업인수목적13호 주식회사,금융,증권·투자매매업,,,KSIC
법인,,웅진에너지(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)우진,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,일화모직공업(주),소재제조,의류·패션,,,KSIC
법인,,키움제5호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,삼화콘덴서공업(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)우진플라임,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)라임,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,삼보판지(주),소재제조,화학·소재,제지·포장,,KSIC
법인,,하이골드오션12호국제선박투자회사,시설·자산운영,기계·운송기기,,,KSIC
법인,,(주)서연이화,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)금빛,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)러셀,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)유디피,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,케이비제17호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,하나머스트제6호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,다이노나(주),인적서비스,의약·바이오,,,KSIC
법인,,(주)미래테크놀로지,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,SBS미디어홀딩스(주),시설·자산운영,미디어·광고·영상,,,KSIC
법인,,(주)코너스톤네트웍스,소매,다품목·범용,,,KSIC
법인,,(주)지에스홈쇼핑,시설·자산운영,미디어·광고·영상,,,KSIC
법인,,(주)세동,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,에스지에이클라우드서비스 주식회사,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)성광벤드,소재제조,금속,강관·형강·선재,,KSIC
법인,,유안타제4호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,한화에스비아이기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,이엘케이(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)에스에이티,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,케이비제18호기업인수목적 주식회사,금융,증권·투자매매업,,,KSIC
법인,,보성파워텍(주),부품제조,금속,,,KSIC
법인,,이베스트이안기업인수목적1호 주식회사,금융,증권·투자매매업,,,KSIC
법인,,극동유화(주),소재제조,에너지·자원·환경,,,KSIC
법인,,그린기술투자(주),금융,자산운용업,,,KSIC
법인,,에스케이에이씨피씨제4호기업인수목적(주),금융,증권·투자매매업,,,KSIC
법인,,오렌지라이프생명보험(주),금융,보험업,,,KSIC
법인,,(주)에스제이케이,도매·상사,다품목·범용,,,KSIC
법인,,(주)세코닉스,완제품제조,의료·보건,,,KSIC
법인,,(주)티로보틱스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
세그먼트,일진홀딩스(주),전선전력,소재제조,금속,전선·케이블,2044552,키워드 「전선」
세그먼트,일진홀딩스(주),부동산임대,시설·자산운영,부동산·임대,,10280,키워드 「부동산」
세그먼트,일진홀딩스(주),의료기기,완제품제조,의료·보건,,66793,키워드 「의료기기」
법인,,(주)하나기술,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,제일파마홀딩스(주),인적서비스,전문서비스,,,KSIC
법인,,조광피혁(주),완제품제조,의류·패션,,,KSIC
법인,,팅크웨어(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)레이크머티리얼즈,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)인텔리안테크놀로지스,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)라파스,완제품제조,화장품·뷰티,,,KSIC
법인,,아이디피(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
