고유번호,법인등록번호,회사명,최대주주연도,출자연도,오류
01311408,1717110132339,(주)에코프로머티리얼즈,2025,2025,
01160363,1501110219184,(주)에코프로비엠,2025,2025,
01566248,1501110307674,(주)에코프로에이치엔,2025,2025,
00406392,1101112262527,(주)엔에스쇼핑,,,
00105952,1101110003965,(주)엘에스,2025,2025,
00104698,1801110044717,(주)엘에스네트웍스,2025,2025,
00525934,1601110089395,(주)엘엑스세미콘,2025,2025,
00120076,1101110004632,(주)엘엑스인터내셔널,2025,2025,
00759513,1101114071207,(주)엘엑스하우시스,2025,2025,
01562589,1101117875359,(주)엘엑스홀딩스,2025,2025,
00120021,1101110003543,(주)엘지,2025,2025,
00356370,1101112208000,(주)엘지생활건강,2025,2025,
00139834,1101110516695,(주)엘지씨엔에스,2025,2025,
01515323,1101117701356,(주)엘지에너지솔루션,2025,2025,
00231363,1101111296676,(주)엘지유플러스,2025,2025,
00222532,1101111144297,(주)엘지헬로비전,2025,2025,
00356361,1101112207995,(주)엘지화학,2025,2025,
00372253,1201110101890,(주)연우,2024,2024,
00141307,1101110003824,(주)영풍,2025,2025,
01238169,1101116417805,(주)오리온,2025,2025,
00117577,1101110004690,(주)오리온홀딩스,2025,2025,
00141671,1101110176986,(주)오리콤,2025,2025,
01236532,1101116417590,(주)와이즈버즈,2025,2025,
00200275,1101110971873,(주)와이티엔,2025,2025,
01065013,1101115649938,(주)우정바이오,2025,2025,
00143651,1101110346745,(주)웅진,2025,2025,
00628189,2849110065613,(주)웅진씽크빅,2025,2025,
00210980,1753110001158,(주)원익,2025,2025,
00623661,1501110101662,(주)원익머트리얼즈,2025,2025,
01135941,1313110163174,(주)원익아이피에스,2025,2025,
00128175,1101110425432,(주)원익큐브,2025,2025,
00468374,1760110035615,(주)원익큐엔씨,2025,2025,
01020843,1348110045535,(주)원익피앤이,2025,2025,
00216647,1243110033235,(주)원익홀딩스,2025,2025,
00159786,1101110275069,(주)유니드,2025,2025,
01702017,1101118466280,(주)유니드비티플러스,2025,2025,
00565154,1101113229097,(주)이노션,2025,2025,
00462121,1101112078073,(주)이노와이어리스,2025,2025,
00544452,1101113275959,(주)이리츠코크렙기업구조조정부동산투자회사,2025,2025,
00872984,1101114594952,(주)이마트,2025,2025,
00165583,1101110381387,(주)이원,2025,2025,
00540605,1701110290867,(주)이월드,2025,2025,
00106881,1101110279996,(주)인디에프,2025,2025,
00105101,1101110290778,(주)인베니,2025,2025,
00369170,1350110042924,(주)인터플렉스,2025,2025,
00148276,1101110139017,(주)제일기획,2025,2025,
00555874,2201110050575,(주)제주항공,2025,2025,
00150633,1347110002553,(주)지누스,2025,2025,
00500254,1101113045112,(주)지에스,2025,2025,
00138190,1101110031479,(주)지에스글로벌,2025,2025,
00140177,1101110090037,(주)지에스리테일,2025,2025,
00248053,1812110008699,(주)지에스엔텍,2025,2025,
01882845,1101119120299,(주)지에스피앤엘,2025,2025,
00258102,1101111421257,(주)지엔코,2025,2025,
00653024,1201110454976,(주)진에어,2025,2025,
00299464,1101111549786,(주)초록뱀미디어,2025,2025,
00258801,1101111129497,(주)카카오,2025,2025,
01137383,1311110351682,(주)카카오게임즈,2025,2025,
01133217,1311110435767,(주)카카오뱅크,2025,2025,
01244601,1311110478337,(주)카카오페이,2025,2025,
01187148,1201110607278,(주)케어랩스,2025,2025,
01203312,1101115938985,(주)케이뱅크,2025,2025,
00105271,1101110221814,(주)케이씨씨,2025,2025,
00105466,1101110607618,(주)케이씨씨건설,2025,2025,
01428203,1101117342473,(주)케이씨씨글라스,2025,2025,
00103042,1101110149446,(주)케이씨티시,2025,2025,
00606664,1311110056480,(주)케이엔더블유,2025,2025,
00264547,1101111602667,(주)케이지이니시스,2025,2025,
00405278,1101111911050,(주)케이지파이낸셜,2025,2025,
00190321,1101111468754,(주)케이티,2025,2025,
00486097,1101111905516,(주)케이티나스미디어,2025,2025,
00349097,1101112149436,(주)케이티스카이라이프,2025,2025,
00372882,1601110119712,(주)케이티씨에스,2025,2025,
00372873,1101112271510,(주)케이티아이에스,2025,2025,
00260958,1101110822026,(주)케이티알파,2025,2025,
00244455,1601110067804,(주)케이티앤지,2025,2025,
00223762,1601110024284,(주)케이티지니뮤직,2025,2025,
00152686,1301110026749,(주)코리아써키트,2025,2025,
00152862,1101110030528,(주)코오롱,2025,2025,
00203315,1101110545751,(주)콘텐트리중앙,2025,2025,
00296324,1101110555479,(주)큐로홀딩스,2025,2025,
00760971,1101113645772,(주)크래프톤,2025,2025,
00346407,1101111407314,(주)크레오에스지,2025,2025,
00140131,1101110539382,(주)키다리스튜디오,2025,2025,
00353762,1101111327869,(주)키이스트,2025,2025,
00153861,1101110155451,(주)태영건설,2025,2025,
00256955,1201110095499,(주)테이팩스,2025,2025,
00814786,1601110221319,(주)티엔엔터테인먼트,2025,2025,
00261887,1311110035640,(주)티엘아이,2025,2025,
01497869,1101117608502,(주)티와이홀딩스,2025,2025,
00671376,1101112782046,(주)티웨이항공,2025,2025,
00109514,1101110073413,(주)티웨이홀딩스,2025,2025,
00693554,1101113783457,(주)티케이케미칼,2025,2025,
00171265,1101110129274,(주)파라다이스,2025,2025,
00260408,1311110042950,(주)팜스코,2025,2025,
00155212,1101110658637,(주)포스코디엑스,2025,2025,
00128111,1746110000866,(주)포스코엠텍,2025,2025,
00124504,1101112137358,(주)포스코인터내셔널,2025,2025,
00155276,1746110001947,(주)포스코퓨처엠,2025,2025,
00124805,1101110117211,(주)푸른저축은행,2025,2025,
00857727,2149110034430,(주)하림,2025,2025,
00148364,1601110003931,(주)하림지주,2025,2025,
01204056,1101113166546,(주)하이브,2025,2025,
00188089,1101110531578,(주)한섬,2025,2025,
00140955,1101110270895,(주)한솔케미칼,2025,2025,
00203582,1101110825624,(주)한솔홈데코,2025,2025,
00163512,1101110003668,(주)한진,2025,2025,
00983040,1101115197193,(주)한진칼,2025,2025,
00160588,1101110002959,(주)한화,2025,2025,
00117258,1601110003410,(주)한화갤러리아타임월드,,,
01721809,1345110623337,(주)현대그린푸드,2025,2025,
00300548,1345110034097,(주)현대리바트,2025,2025,
00347062,1101111192981,(주)현대바이오랜드,2025,2025,
00428251,1101112644725,(주)현대백화점,2025,2025,
00228536,1101111042574,(주)현대에버다임,2025,2025,
00656951,1101112693235,(주)현대이지웰,2025,2025,
00105280,1101110095201,(주)현대지에프홀딩스,2025,2025,
00403632,1101110842785,(주)현대퓨처넷,2025,2025,
00412597,1101112248882,(주)현대홈쇼핑,2025,2025,
00165680,1101110145519,(주)호텔신라,2025,2025,
00117188,1101110030497,(주)효성,2025,2025,
00104768,1341110000567,가온전선(주),2025,2025,
00587457,1101111081928,갤럭시아머니트리(주),2025,2025,
00101257,1101110008262,경남기업(주),2025,2025,
00102858,1101110168404,고려아연(주),2025,2025,
00113359,1101110018089,교보증권(주),2025,2025,
00104573,1345110001377,국일제지(주),2025,2025,
00106368,1101110205975,금호석유화학(주),2025,2025,
00106641,1101110037998,기아(주),2025,2025,
00107987,1101110164717,남해화학(주),2025,2025,
00266961,1101111707178,네이버(주),2025,2025,
00904672,1101114731299,넷마블(주),2025,2025,
00176835,1301110015049,농업회사법인(주)엔에이치농우바이오,2025,2025,
00110893,1101110042955,대신증권(주),2025,2025,
00111847,1101110015556,대원강업(주),2025,2025,
00113207,1101110035835,대한전선(주),2025,2025,
00113535,1101110008212,대한해운(주),2025,2025,
00113544,1101110012437,대한화섬(주),2025,2025,
01765256,1101118651659,동국씨엠(주),2025,2025,
01765265,1101118651633,동국제강(주),2025,2025,
00114792,1101110031338,동국홀딩스(주),2025,2025,
00116268,1101110008200,동성제약(주),2025,2025,
00118026,1101110003098,동원산업(주),2025,2025,
00132637,1341110011712,동원시스템즈(주),2025,2025,
00102760,1101110194277,두산건설(주),2025,2025,
01105153,1101115798272,두산로보틱스(주),2025,2025,
01032486,1101115402237,두산밥캣(주),2025,2025,
00159616,1942110000943,두산에너빌리티(주),2025,2025,
01412725,2149110058935,두산퓨얼셀(주),2025,2025,
00159102,1101110095285,디비손해보험(주),2025,2025,
00115694,1101110339956,디비증권(주),2025,2025,
00109693,1101110084915,디엘(주),2025,2025,
00128971,1101110163115,디엘건설(주),2024,2024,
01524093,1101117736808,디엘이앤씨(주),2025,2025,
00155948,1101110166127,로젠(주),2025,2025,
00545716,1101113326588,롯데렌탈(주),2025,2025,
00120526,1101110000086,롯데쇼핑(주),2025,2025,
00113997,2149110003625,롯데에너지머티리얼즈(주),2025,2025,
01258507,1101116536481,롯데웰푸드(주),2025,2025,
01363818,1101117061081,롯데위탁관리부동산투자회사(주),2025,2025,
01262032,1101116557114,롯데이노베이트(주),2025,2025,
00157681,1812110000013,롯데정밀화학(주),2025,2025,
00120562,1101110076300,롯데지주(주),2025,2025,
00120571,1101110003684,롯데칠성음료(주),2025,2025,
00165413,1101110193196,롯데케미칼(주),2025,2025,
00158307,1101110532633,롯데하이마트(주),2025,2025,
00657783,1101113176925,모델솔루션(주),2025,2025,
00340096,1101111710527,미래에셋벤처투자(주),2025,2025,
00112332,1601110014483,미래에셋생명보험(주),2025,2025,
00111722,1101110011679,미래에셋증권(주),2025,2025,
00123718,1101110030405,부광약품(주),2025,2025,
00137252,1244110000662,사조동아원(주),2025,2025,
00124799,1101110112328,사조산업(주),2025,2025,
00124780,1101110271596,사조씨푸드(주),2025,2025,
00149655,1101110015762,삼성물산(주),2025,2025,
00877059,1201110566317,삼성바이오로직스(주),2025,2025,
00126256,1101110005953,삼성생명보험(주),2025,2025,
00126362,1101110394174,삼성에스디아이(주),2025,2025,
00126186,1101110398556,삼성에스디에스(주),2025,2025,
01688896,1101118376893,삼성에프엔위탁관리부동산투자회사(주),2025,2025,
00126308,1101110240509,삼성이앤에이(주),2025,2025,
00126371,1301110001626,삼성전기(주),2025,2025,
00126380,1301110006246,삼성전자(주),2025,2025,
00126478,1101110168595,삼성중공업(주),2025,2025,
00104856,1101110335649,삼성증권(주),2025,2025,
00126292,1101110346901,삼성카드(주),2025,2025,
00139214,1101110005078,삼성화재해상보험(주),2025,2025,
00129411,1101110020307,삼환기업(주),,,
01168684,1101116052164,스튜디오드래곤(주),2025,2025,
00280688,1101111757694,스튜디오에스(주),,,
00158219,1101110070815,시그네틱스(주),2025,2025,
00217947,1101110759493,신세계건설(주),2025,2025,
00228350,1348110011677,신화인터텍(주),2025,2025,
00138206,1101110220395,쌍용건설(주),,,
00148540,1101110015639,씨제이(주),2025,2025,
00113410,1101110006167,씨제이대한통운(주),2025,2025,
01071041,1101114222503,씨제이바이오사이언스(주),2025,2025,
00303873,1101111673220,씨제이씨지브이(주),2025,2025,
00129013,1101110215578,씨제이씨푸드(주),2025,2025,
00635134,1101113748253,씨제이제일제당(주),2025,2025,
00127954,1801110083442,씨제이프레시웨이(주),2025,2025,
00458234,1101110801848,아시아나아이디티(주),2025,2025,
00138792,1101110562804,아시아나항공(주),2025,2025,
00115977,1101110208383,아이에스동서(주),2025,2025,
00486705,1760110020145,아주스틸(주),2025,2025,
00139454,1101110398275,애경산업(주),2025,2025,
00936787,1101114951243,애경케미칼(주),2025,2025,
00238977,1747110002646,에스엠화진(주),2025,2025,
00127042,1101110033433,에스와이티에스(주),2025,2025,
00125150,1101110079817,에스지씨에너지(주),2025,2025,
00141246,1101110327555,에스지씨이앤씨(주),2025,2025,
00181712,1101110769583,에스케이(주),2025,2025,
00144164,1101110413247,에스케이가스(주),2025,2025,
00131780,1301110005199,에스케이네트웍스(주),2025,2025,
00131832,1301110005727,에스케이디스커버리(주),2025,2025,
00508344,1101113001685,에스케이디앤디(주),2025,2025,
01319899,1311110523736,에스케이바이오사이언스(주),2025,2025,
00878696,1101114570720,에스케이바이오팜(주),2025,2025,
00243988,1101111466659,에스케이브로드밴드(주),2025,2025,
01596425,1101118077821,에스케이스퀘어(주),2025,2025,
00139889,1301110001585,에스케이씨(주),2025,2025,
01386916,1101117064217,에스케이아이이테크놀로지(주),2025,2025,
00480367,1913110003485,에스케이오션플랜트(주),2025,2025,
01535150,1101117815446,에스케이위탁관리부동산투자회사(주),2025,2025,
00631518,1101113710385,에스케이이노베이션(주),2025,2025,
01817081,1311110729441,에스케이이터닉스(주),2025,2025,
01267170,1311110501021,에스케이케미칼(주),2025,2025,
00159023,1101110371346,에스케이텔레콤(주),2025,2025,
00164779,1344110001387,에스케이하이닉스(주),2025,2025,
00138279,1101110189955,에쓰-오일(주),2025,2025,
00121969,1101110271497,에쓰씨엔지니어링(주),2025,2025,
00651901,1801110605121,에어부산(주),2025,2025,
01205842,1101116363868,에이치디건설기계(주),2025,2025,
00164636,1101110279433,에이치디씨(주),2025,2025,
00350312,1101111775365,에이치디씨랩스(주),2025,2025,
00141282,1201110006165,에이치디씨영창(주),2025,2025,
01310269,1101116740008,에이치디씨현대산업개발(주),2025,2025,
00357935,1650110006768,에이치디씨현대이피(주),2025,2025,
00164830,1812110000386,에이치디한국조선해양(주),2025,2025,
01205709,1701110638661,에이치디현대(주),2025,2025,
01194689,1801111065811,에이치디현대마린솔루션(주),2025,2025,
00406046,1942110048381,에이치디현대마린엔진(주),2025,2025,
01199550,1101116265410,에이치디현대에너지솔루션(주),2025,2025,
01205851,1101116363850,에이치디현대일렉트릭(주),2025,2025,
01390344,2301110312741,에이치디현대중공업(주),2025,2025,
01316254,1101116770170,에이치에스효성첨단소재(주),2025,2025,
00161116,1101110274699,에이치엘디앤아이한라(주),2025,2025,
01042775,1313110140776,에이치엘만도(주),2025,2025,
00299002,1313110030042,에이치엘홀딩스(주),2025,2025,
00164645,1101110193740,에이치엠엠(주),2025,2025,
01012066,1101115379692,에이치케이이노엔(주),2025,2025,
00125080,1101110029721,에이케이홀딩스(주),2025,2025,
00120182,1101110098130,엔에이치투자증권(주),2025,2025,
00503668,1101111516933,엘아이지넥스원(주),2025,2025,
00225742,1801110181428,엘에스마린솔루션(주),2025,2025,
01528141,1341110570437,엘에스머트리얼즈(주),2025,2025,
01093007,1341110411706,엘에스에코에너지(주),2025,2025,
00105855,1101110520076,엘에스일렉트릭(주),2025,2025,
00330424,1101111828362,엘에스증권(주),2025,2025,
00105873,1101110393134,엘지디스플레이(주),2025,2025,
00105961,1101110192180,엘지이노텍(주),2025,2025,
00401731,1101112487050,엘지전자(주),2025,2025,
00141149,1101110043127,영진약품(주),2025,2025,
01760738,1101118626793,오씨아이(주),2025,2025,
00148896,1746110000981,오씨아이홀딩스(주),2025,2025,
00184667,1101110376148,유진기업(주),2025,2025,
00131054,1101110007826,유진투자증권(주),2025,2025,
00145260,1101110145147,율촌화학(주),2025,2025,
00375931,1159110017303,인선이엔티(주),2025,2025,
00819073,1101113734955,인크로스(주),2025,2025,
00151368,1801110001973,인터지스(주),2025,2025,
00367844,1101111934557,자이에스앤디(주),2025,2025,
00120030,1101110002694,지에스건설(주),2025,2025,
00150828,1101110006349,진흥기업(주),2025,2025,
00141389,1101110342496,케이젯정밀(주),2025,2025,
00138242,1101110035132,케이지모빌리티(주),2025,2025,
00115676,1101110393308,케이지스틸(주),2025,2025,
00366137,1101111799183,케이지에코솔루션(주),2025,2025,
00101220,1243110008999,케이지케미칼(주),2025,2025,
00152880,1101110036502,코오롱글로벌(주),2025,2025,
01712485,1341110627048,코오롱모빌리티그룹(주),2025,2025,
00525642,1101111948277,코오롱생명과학(주),2025,2025,
00795135,1353110013606,코오롱인더스트리(주),2025,2025,
00112907,1101110235617,코원에너지서비스(주),,,
00170558,1101110626501,코웨이(주),2025,2025,
01032404,1101115399517,콜마비앤에이치(주),2025,2025,
00203290,1647110001591,콜마홀딩스(주),2025,2025,
00267942,1101110339691,큐캐피탈파트너스(주),2025,2025,
00296290,1101111867948,키움증권(주),2025,2025,
00153393,1101110185276,태광산업(주),2025,2025,
00118460,1301110026236,태림페이퍼(주),,,
00153524,1301110010015,태림포장(주),2025,2025,
00122737,1101110004286,팬오션(주),2025,2025,
00155258,1746110006492,포스코스틸리온(주),2025,2025,
00155319,1746110000741,포스코홀딩스(주),2025,2025,
01806951,1101118828068,폰드그룹(주),2025,2025,
00150244,1101110028591,하이트진로(주),2025,2025,
00148993,1101110013766,하이트진로홀딩스(주),2025,2025,
00156691,1101110003692,한국공항(주),2025,2025,
00160047,1101110034233,한국앤컴퍼니(주),2025,2025,
00404701,1101112196304,한국자산신탁(주),2025,2025,
00306454,1101111727332,한국정보인증(주),2025,2025,
00939331,1647110030756,한국콜마(주),2025,2025,
00937324,1101114952093,한국타이어앤테크놀로지(주),2025,2025,
00309503,1101111827570,한국항공우주산업(주),2025,2025,
00140946,1101110150659,한솔로지스틱스(주),2025,2025,
00625942,1348110109828,한솔아이원스(주),2025,2025,
01060744,1101115604700,한솔제지(주),2025,2025,
00157399,1101110004682,한솔테크닉스(주),2025,2025,
00103626,1101110175970,한솔피엔에스(주),2025,2025,
00171636,1101110017867,한솔홀딩스(주),2025,2025,
00161125,1347110002206,한온시스템(주),2025,2025,
01722437,1101118570891,한화갤러리아(주),2025,2025,
01867758,1311110745562,한화비전(주),2025,2025,
00113058,1101110003204,한화생명보험(주),2025,2025,
00135917,1101110006456,한화손해보험(주),2025,2025,
00162461,1101110360935,한화솔루션(주),2025,2025,
00339391,1760110020640,한화시스템(주),2025,2025,
00126566,1942110000480,한화에어로스페이스(주),2025,2025,
00361008,1942110038423,한화엔진(주),2025,2025,
00111704,1101112095837,한화오션(주),2025,2025,
01669226,1101118294037,한화위탁관리부동산투자회사(주),2025,2025,
00148610,1101110003155,한화투자증권(주),2025,2025,
00164478,1101110007909,현대건설(주),2025,2025,
00360595,1101112177388,현대글로비스(주),2025,2025,
00302926,1942110036336,현대로템(주),2025,2025,
00164788,1101110215536,현대모비스(주),2025,2025,
00125743,1101110065395,현대비앤지스틸(주),2025,2025,
00362441,1101111935638,현대오토에버(주),2025,2025,
00106623,1942110000125,현대위아(주),2025,2025,
00164742,1101110085450,현대자동차(주),2025,2025,
00145880,1201110001743,현대제철(주),2025,2025,
00137997,1101110019962,현대차증권(주),2025,2025,
00164973,1101110035893,현대해상화재보험(주),2025,2025,
00414850,1101111412256,효성아이티엑스(주),2025,2025,
01316245,1101116770154,효성중공업(주),2025,2025,
01316227,1101116770138,효성티앤씨(주),2025,2025,
01316236,1101116770188,효성화학(주),2025,2025,
00888347,1101112380890,휴젤(주),2025,2025,
00103176,1101110016728,흥국화재해상보험(주),2025,2025,
00167208,1101110515275,흥아해운(주),2025,2025,
